_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,classification,classification:confidence,classification_gold,id,text
957443410,finalized,3,5/19/2016 20:54:26,"","",,718166705915183104,اللهم اكفي حندك بماشات وكيف شات انت الملك الديان اللهم انصرهم عاحل غيراجل انت الملك المنان اللهم لاتكن الطايرات فوق جندك وانت فوقهم ياجبار
957443411,finalized,3,5/19/2016 20:26:54,"","",,718166778967375872, بمصر بعد الرز من دول الخليج أصبح الجيش يستبيح الأعراض يغتصب النساء ويزج بجميع من يشك به السجون ويقتلهم بدم بارد!؟ http…
957443412,finalized,3,5/19/2016 20:26:54,"","",,718166942075461632,عبيدة العراقي عبيدة العراقي عبيدة العراقي عبيدة العراقي 
957443413,finalized,3,5/19/2016 21:03:54,"","",,718167044122873856, قال عمر بن عبد العزيز: ' ما رأيت يقينا أشبه بالشك من يقين الناس بالموت ثم لا يستعدون له يعني كأنهم فيه شاكون . ' ?تفسير ال…
957443414,finalized,3,5/19/2016 20:43:07,islamic-faith,1.0,,718167095041781760,سبحان الله وبحمده سبحان الله العظيم ♻️ 
957443415,finalized,3,5/19/2016 20:55:58,none,1.0,,718167106727100416,الصوره التي اذهلت7.000.000 مليون شخص .. 
957443416,finalized,3,5/19/2016 20:21:29,"","",,718167244627394560,ان الذين يظنون ان دين الله يمكن ينتصر دون جهاد وقتال ودماء وأشلاء هؤلاء واهمون لا يدركون طبيعة هذا الدين. #عبدالله_عزام
957443417,finalized,3,5/19/2016 20:17:31,"","",,718167738183602176,عن أبي هريرةرضي الله عنه قال: قال النبي صلى الله عليه وسلم:فإنه من صلى علي واحدة صلى الله عليه بها عشرا. #يوم_الجمعة 
957443418,finalized,3,5/19/2016 20:29:20,islamic-faith,1.0,,718168158209609728,وأخرج أحمد عن أبي هريرة عن النبي صلى الله عليه وسلم أنه قال: صلوا علي فإنها زكاة لكم، وسلوا لي الوسيلة من الجنة. ﷺﷺﷺﷺﷺ #وقف_لــ_شبل
957443419,finalized,3,5/19/2016 21:03:54,none,1.0,,718168483071176704,اللهم أجعل ميتتهم ميتة الكلاب اللهم ألعن شرعييهم و أوردهم المهالك يارب #الراعي 
957443420,finalized,3,5/19/2016 20:58:20,"","",,718168876849225728,الراعي تدمرالقريتين الرمادي لاتحسبوه شرلكم بل هواخيرلكم والله مابعدهاذا الافتح كبيرباذن الله وسوف تستعيدالدوله كل ارض الاسلام باذن الله
957443421,finalized,3,5/19/2016 21:11:54,"","",,718169060928831488,شرعي تنظيم القاعدة لايرى حرجا من الإستعانة بطائرات الأمريكان التي قتلت الشيخ أسامة،عطية الله،ابو يحيى تربية الظواهري 
957443422,finalized,3,5/19/2016 20:11:05,"","",,718169088460107776,الجذع حنّ إليك يا خير الورى ..كيف النفوس إليك لا تشتاقُ ! ﷺ #وقف_لــ_شبل #ذكر_الله #محمد_رسول_الله #لاتهجروا_القران #متي_تكون_الهدايا_غير
957443423,finalized,3,5/19/2016 21:03:51,"","",,718169919670632448, #ولاية_برقة تقرير مصور: رباط جنود الخلافة في مدينة #بنغازي 
957443424,finalized,3,5/19/2016 21:02:07,none,1.0,,718170593669951488, تعال خاص
957443425,finalized,3,5/19/2016 20:13:34,islamic-faith,1.0,,718170637693513728,سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته 
957443426,finalized,3,5/19/2016 20:29:18,"","",,718171145560829952,اللهم ان ملوك الدنيا يمدون جنودهم اللهم وانت ملك الملوك اجل واحق سبحانك ان تمد جندك اللهم فامدهم بمددعاجل غيراجل سبحانك لاشريك لك
957443427,finalized,3,5/19/2016 20:28:21,"","",,718172275871244288,سبحان الله والحمد لله والله أكبر ♻️ 
957443428,finalized,3,5/19/2016 21:03:54,"","",,718172320913862656, كنت مخطئا، صحوات الشام انجس من صحوات العراق، صحوات العراق لم يدعوا انهم مجاهدين ولم يسجدوا لله شكرا وهم يقاتلون تحت راية ايرا…
957443429,finalized,3,5/19/2016 21:05:25,"","",,718172385942310912,في نظري نعم لماذا؟ لان اذا اخدها الكورد يكتمل مشروعهم لكن اذا اخذتها المعارصة يستمر استنزاف الطرفين 
957443430,finalized,3,5/19/2016 20:59:20,"","",,718172505836560384, لمصر في نفسي مكانة خاصة، ونحن في المملكة نعتز بها، وبعلاقتنا الاستراتيجية المهمة للعالمين العربي والإسلامي، حفظ الله مصر، و…
957443431,finalized,3,5/19/2016 20:47:45,"","",,718172702838812672, رحمة الخلق تكون بدلالتهم إلى ما يُحبه الخالق لا بإعطائهم ما يشتهون .
957443432,finalized,3,5/19/2016 21:03:54,"","",,718172706252988416, اصبحت حروب الفصائل ضد داعش مدرة للمال والدعم والرضى الدولي، بينما الحرب ضد النظام تتسبب بقطع الدعم والقصف الجوي، هكذا اصبحت…
957443433,finalized,3,5/19/2016 20:27:31,"","",,718172897941045248, الذكر زاد القلوب، وقد كان النبي ﷺ وأصحابه يتزودون أوّل النهار لقلوبهم بالذكر، كما يتزودون لأبدانهم بالطعام .
957443434,finalized,3,5/19/2016 21:11:54,"","",,718173026588704768,اعتبرت عدم استغلال د.إ. هجوم النظام على ريف حلب لسحق المعارصة اثناء تكالب الملاحدة والنصيرية عليهم انجاز كبير لكن اليوم اراه خطأ فادح.
957443435,finalized,3,5/19/2016 20:11:05,none,1.0,,718173678115102720, قمة الاحتقار والاستهار … #الطايف_تغرق #مصر_ترحب_بالملك_سلمان #سلمان_يهدي_السيسي_20_مليار _ 
957443436,finalized,3,5/19/2016 20:29:18,"","",,718174211290873856,هذا الكلام يمكن قوله الان بسبب بقاء المعارضة اما لو انسحقت وخيرت تركيا بين د.إ. والملاحدة فستختار الاخيرة او تدخل بريا. 
957443437,finalized,3,5/19/2016 20:51:19,"","",,718174493999505408,هذا الخيار الاخير في حال طحن الملاحدة المعارصة واردوغان يحاول تأخيره قدر المستطاع 
957443438,finalized,3,5/19/2016 21:06:02,"","",,718174570218450944, قال ثوار المازوت والصحوات مجرد ادوات للغرب .. مجرد صرامي وانت الصادق ..
957443439,finalized,3,5/19/2016 21:01:33,"","",,718175294973153280, تركيا تدعم الصحوات امام الدولة لماذا؟ لانهم مصنفين الدولة ارهابية طيب لماذا لاتدعمهم امام البككي وهي تصنفهم ارهابية؟ لان ال…
957443440,finalized,3,5/19/2016 20:16:59,"","",,718175486803910656,فكيف بمن تعلق قلبه وعقله بالصليبيين وتحالف معهم لهدم الدين #سلمان #السيسي #عبدالله #حمد 
957443441,finalized,3,5/19/2016 21:13:00,"","",,718175857014149120, سُبْـحانَكَ اللهم وَبِحَمْـدِكَ وَتَبارَكَ اسْمُـكَ وَتَعـالى جَـدُّكَ وَلا إِلهَ غَيْرُك «❁»
957443442,finalized,3,5/19/2016 20:16:40,none,1.0,,718175904086761472,مع احترامي اخي الكريم تحليلك لا يمت للصحة بصلة 
957443443,finalized,3,5/19/2016 20:59:20,"","",,718176420481130496, سيتحقق ذلك تحقيقا لا تعليقا وبالتتابع بدء بجزيرة العرب ثم فارس ثم الروم ثم الدجال قول من لاينطق عن الهوى ولكننا نستعجل هكذا خلقنا
957443444,finalized,3,5/19/2016 21:05:25,"","",,718176433764478976,اللهم صل وسلم على سيدنا محمد وعلى آله وصحبه أجمعين 
957443445,finalized,3,5/19/2016 20:07:07,"","",,718176523451244544,#حقيقة الفصائل السورية 
957443446,finalized,3,5/19/2016 20:16:59,"","",,718176882160758784,اللهم إني أعوذ بك من الهم والحزن والعجز والكسل والبخل والجبن وغلبة الدين وقهر الرجال 
957443447,finalized,3,5/19/2016 20:47:45,"","",,718176958421577728, قال ثوار المازوت والصحوات مجرد ادوات للغرب .. مجرد صرامي وانت الصادق ..
957443448,finalized,3,5/19/2016 20:07:07,"","",,718176981104336896,اللَّهُمَّ أحسن عاقبتنا في الأمور كلها وأجرنا من خزي الدنيا وعذاب الآخرة .. #استغفار #استغفر_الله
957443449,finalized,3,5/19/2016 20:19:23,"","",,718177171693551616,لو عُذِر الجاهل لأجل جهله لكان الجهل خيراً من العلم، إذا كان يحطُّ عن العبد أعباء التكليف ويريح قلبه من ضروب التعنيف، يتبع ????
957443450,finalized,3,5/19/2016 20:55:58,none,1.0,,718177469984030720,وهذا الكلام اوافقك عليه ونصيت عليه في اكثر من تغريدة 
957443451,finalized,3,5/19/2016 20:23:38,islamic-faith,1.0,,718177557351411712,#تغريدتي_للسهرة سبحان الله وبحمده سبحان الله العظيم
957443452,finalized,3,5/19/2016 20:16:40,"","",,718178152804126720,أقسم بالله العظيم أن الله ناصر #الخلافة وموهن كيد أمريكا ومطاياها وأن الغلبة والدولة للدولة تحقيقا لا تعليقا أحد أحد 
957443453,finalized,3,5/19/2016 20:29:20,"","",,718178359855988736,صحيح لكن في تلك الفترة لم يكن هناك قوة كردية ولا مشروع على الارض وكان اردوغان يمارس عليه حملة اعلامية اجبرته على هذا 
957443454,finalized,3,5/19/2016 20:34:57,islamic-faith,1.0,,718178524167843840,فلا حجة للعبد في جهله الحكم بعد التبليغ، والتمكين لئلا يكون للناس على الله حجة بعد الرسل» [المنثور في القواعد للزركشي(2/15-16) يتبع ????
957443455,finalized,3,5/19/2016 20:36:00,"","",,718178588500078592,ولم يكن الوضوع دعم للمشروع بقدر ما كان تهرب من تهمة دعم الارهاب. 
957443456,finalized,3,5/19/2016 21:18:20,islamic-faith,1.0,,718180456089436160, ﴿ قُمِ الليل إِلا قَليلا ﴾ ركعة يركعها العبد في جوف الليل خير له من الدنيا وما فيها.. - وتركم | استغفرالله وأتوب إليه…
957443457,finalized,3,5/19/2016 21:02:18,"","",,718180623375056896,شتان بين من سجد لهُبل العصر يبتغي عنده العزة وهو لا يملك لنفسه نفعا ولا ضرا وبين من سجد لله عز وجل وهو القاهر فوق عباده ولله العزة جميعا
957443458,finalized,3,5/19/2016 20:13:34,"","",,718180669743054848,فكيف بمن يدل على الكفار اﻻصليين ويتحالف معهم لهدم اﻻسﻻم #مصر_ترحب_بالملك_سلمان #يوم_الجمعة #صﻻة_الجمعة #ساعة_استجابة 
957443459,finalized,3,5/19/2016 20:54:26,"","",,718180816606642176,اخي الامر ليس بهذه البساطة اذا قرر اردوغان ان يغلق انجرليك فسترى العمليات الارهابية في بلاده اضعاف ما هي عليها 
